name,distributor_full_name,release_date,genre,runtime,rating,budget,rest_world,studio,total_gross,theaters_total,opening,theaters_opening,open_date,close_date,days_in_theaters,imdb_rating,directors,cinemascore_name,cinemascore_rating,RT_name,RT_rating,is_Action,is_Animation,is_Drama,is_Horror,is_Comedy,is_Adventure,is_Music,is_Sci-Fi,is_Thriller,is_Documentary,is_Romance,is_Fantasy,studio_uni,studio_WB,studio_Fox,studio_Sony,studio_STX,studio_LGF,studio_BV,studio_Focus,studio_Fathom,studio_Magn,studio_IFC,studio_WGUSA,studio_KL,rating_G,rating_Not Yet Rated,rating_PG,rating_PG-13,rating_R,rating_Unknown,rating_Unrated,CS_rating_A,CS_rating_A+,CS_rating_A-,CS_rating_B,CS_rating_B+,CS_rating_B-,CS_rating_C,CS_rating_C+,CS_rating_C-,CS_rating_D+,CS_rating_D-
Game Night,Warner Bros. (New Line),"February 23, 2018",Action Comedy,100.0,R,37.0,48500000,WB (NL),69179066.0,3502,17005332,3502,2/23,6/21,118.0,7.0,John Francis Daley & Jonathan Goldstein,GAME NIGHT (2018),B+,Game Night,84.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Book Club,Paramount,"May 18, 2018",Comedy,104.0,PG-13,,,Par.,68566296.0,3169,13582231,3169,5/18,8/9,83.0,6.1,Bill Holderman,BOOK CLUB (2018),A-,Book Club,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The House With A Clock In Its Walls,Universal,"September 21, 2018",Fantasy,104.0,PG,42.0,62907452,Uni.,68549695.0,3592,26608020,3592,9/21,1/3,104.0,6.0,Eli Roth,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skyscraper,Universal,"July 13, 2018",Action,102.0,PG-13,125.0,236448841,Uni.,68420120.0,3822,24905015,3822,7/13,9/27,76.0,5.8,Rawson Marshall Thurber,SKYSCRAPER (2018),B+,Skyscraper,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Insidious: The Last Key,Universal,"January 5, 2018",Horror,103.0,PG-13,10.0,100140258,Uni.,67745330.0,3150,29581355,3150,1/5,3/29,83.0,5.7,Adam Robitel,INSIDIOUS: THE LAST KEY (2018),B-,Insidious: The Last Key,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Instant Family,Paramount,"November 16, 2018",Comedy,119.0,PG-13,48.0,53192964,Par.,67363237.0,3426,14504315,3426,11/16,1/31,76.0,7.4,Sean Anders,INSTANT FAMILY (2018),A,Instant Family,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Blockers,Universal,"April 6, 2018",Comedy,102.0,R,21.0,33733798,Uni.,60311495.0,3418,20556350,3418,4/6,8/2,118.0,6.2,Kay Cannon,BLOCKERS (2018),B,Blockers,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pacific Rim Uprising,Universal,"March 23, 2018",Sci-Fi Action,111.0,PG-13,150.0,231055623,Uni.,59874525.0,3708,28116535,3708,3/23,7/26,125.0,5.6,Steven S. DeKnight,PACIFIC RIM UPRISING (2018),B,Pacific Rim Uprising,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tomb Raider,Warner Bros.,"March 16, 2018",Action / Adventure,118.0,PG-13,94.0,216400000,WB,58250803.0,3854,23633317,3854,3/16,5/31,76.0,6.3,Roar Uthaug,TOMB RAIDER (2018),B,Tomb Raider,52.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Maze Runner: The Death Cure,Fox,"January 26, 2018",Sci-Fi Adventure,142.0,PG-13,62.0,230229298,Fox,58032443.0,3793,24167011,3793,1/26,5/3,97.0,6.2,Wes Ball,MAZE RUNNER: THE DEATH CURE (2018),B+,Maze Runner: The Death Cure,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Nutcracker and the Four Realms,Buena Vista,"November 2, 2018",Adventure,99.0,PG,120.0,119102218,BV,54858851.0,3766,20352491,3766,11/2,1/17,76.0,5.5,Lasse Hallström & Joe Johnston,,,The Nutcracker and the Four Realms,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tag,Warner Bros. (New Line),"June 15, 2018",Comedy,100.0,R,28.0,23400000,WB (NL),54730625.0,3382,14947396,3382,6/15,9/13,90.0,6.5,Jeff Tomsic,TAG (2018),B+,Tag,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
A Simple Favor,Lionsgate,"September 14, 2018",Thriller,116.0,R,20.0,44096031,LGF,53548586.0,3102,16011689,3102,9/14,11/22,69.0,6.9,Paul Feig,,,A Simple Favor,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Life of the Party ,Warner Bros. (New Line),"May 11, 2018",Comedy,105.0,PG-13,,12800000,WB (NL),53059911.0,3656,17886075,3656,5/11,8/2,83.0,5.5,Ben Falcone,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Predator (2018),Fox,"September 14, 2018",Sci-Fi Action,108.0,R,88.0,109517426,Fox,51024708.0,4070,24632284,4070,9/14,11/29,76.0,5.4,Shane Black,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Overboard (2018),Pantelion,"May 4, 2018",Romantic Comedy,112.0,PG-13,12.0,40928790,PNT,50316123.0,2006,14711101,2006,5/4,7/5,62.0,5.9,Rob Greenberg,OVERBOARD (2018),A-,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sicario: Day of the Soldado,Sony / Columbia,"June 29, 2018",Action / Adventure,122.0,R,35.0,25764448,Sony,50072235.0,3055,19007566,3055,6/29,9/20,83.0,7.1,Stefano Sollima,SICARIO: DAY OF THE SOLDADO (2018),B,Sicario: Day of the Soldado,63.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BlacKkKlansman,Focus Features,"August 10, 2018",Drama,134.0,R,15.0,43998459,Focus,49275340.0,1914,10845330,1914,8/10,3/1,203.0,7.5,Spike Lee,BLACKKKLANSMAN (2018),A-,BlacKkKlansman,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
I Feel Pretty,STX Entertainment,"April 20, 2018",Comedy,110.0,PG-13,32.0,45743825,STX,48795601.0,3440,16030218,3440,4/20,6/21,62.0,5.4,Abby Kohn & Marc Silverstein,I FEEL PRETTY (2018),B+,I Feel Pretty,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Vice,Annapurna Pictures,"December 25, 2018",Drama,132.0,R,,28237206,Annapurna,47836282.0,2534,7768371,2534,12/25,4/11,107.0,8.3,???,VICE (2018),C+,Vice,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Red Sparrow,Fox,"March 2, 2018",Thriller,139.0,R,69.0,104698129,Fox,46874505.0,3064,16853422,3064,3/2,6/7,97.0,6.6,Francis Lawrence,RED SPARROW (2018),B,Red Sparrow,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Breaking In (2018),Universal,"May 11, 2018",Thriller,88.0,PG-13,6.0,4571030,Uni.,46840590.0,2537,17630285,2537,5/11,8/2,83.0,5.4,James McTeigue,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goosebumps 2: Haunted Halloween,Sony / Columbia,"October 12, 2018",Comedy,90.0,PG,35.0,46619747,Sony,46700633.0,3723,15802225,3723,10/12,12/20,69.0,5.6,Ari Sandel,GOOSEBUMPS 2: HAUNTED HALLOWEEN (2018),B,Goosebumps 2: Haunted Halloween,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12 Strong,Warner Bros.,"January 19, 2018",War Drama,129.0,R,,21631102,WB,45819713.0,3018,15815025,3018,1/19,3/29,69.0,6.6,Nicolai Fuglsig,12 STRONG (2018),A,12 Strong,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Den of Thieves,STX Entertainment,"January 19, 2018",Action Thriller,140.0,R,,35562000,STX,44947622.0,2432,15206108,2432,1/19,3/22,62.0,7.0,Christian Gudegast,DEN OF THIEVES (2018),B+,Den of Thieves,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
First Man,Universal,"October 12, 2018",Drama,138.0,PG-13,59.0,60752084,Uni.,44936545.0,3640,16006065,3640,10/12,1/3,83.0,7.4,Damien Chazelle,FIRST MAN (2018),B+,First Man,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hereditary,A24,"June 8, 2018",Horror,126.0,R,,35267365,A24,44069456.0,2998,13575172,2998,6/8,8/30,83.0,7.3,Ari Aster,HEREDITARY (2018),D+,Hereditary,89.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Tyler Perry's Acrimony,Lionsgate,"March 30, 2018",Thriller,120.0,R,,2854573,LGF,43549096.0,2006,17170707,2006,3/30,6/7,69.0,5.7,Tyler Perry,,,Tyler Perry's Acrimony,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock Gnomes,Paramount,"March 23, 2018",Animation,86.0,PG,59.0,47103000,Par.,43242871.0,3662,10604774,3662,3/23,6/14,83.0,5.1,John Stevenson,SHERLOCK GNOMES (2018),B+,Sherlock Gnomes,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Uncle Drew,Lionsgate/Summit,"June 29, 2018",Comedy,103.0,PG-13,,4194468,LG/S,42469946.0,2742,15242781,2742,6/29,9/13,76.0,5.7,Charles Stone III,UNCLE DREW (2018),A,Uncle Drew,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Widows,Fox,"November 16, 2018",Crime Thriller,128.0,R,42.0,33582068,Fox,42402632.0,2803,12361307,2803,11/16,2/21,97.0,7.0,Steve McQueen,WIDOWS (2018),B,Widows,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Truth or Dare,Universal,"April 13, 2018",Thriller,100.0,PG-13,3.5,53919478,Uni.,41411015.0,3068,18667855,3068,4/13,7/26,104.0,4.3,Elizabeth Banks & Steven Brill & Steve Carr,TRUTH OR DARE (2018),B-,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Paddington 2,Warner Bros.,"January 12, 2018",Family Adventure,103.0,PG,,186440347,WB,40891591.0,3702,11001961,3702,1/12,3/15,62.0,7.9,Paul King,PADDINGTON 2 (2018),A,Paddington 2,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Love, Simon",Fox,"March 16, 2018",Romantic Comedy,109.0,PG-13,17.0,25489948,Fox,40826341.0,2434,11756244,2434,3/16,6/14,90.0,7.6,Greg Berlanti,"LOVE, SIMON (2018)",A+,"Love, Simon",91.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Second Act,STX Entertainment,"December 21, 2018",Romantic Comedy,100.0,PG-13,16.0,33000000,STX,39282227.0,2607,6489983,2607,12/21,2/21,62.0,5.8,Peter Segal,SECOND ACT (2018),B+,Second Act,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Commuter,Lionsgate,"January 12, 2018",Action,105.0,PG-13,,83598529,LGF,36343858.0,2892,13701452,2892,1/12,3/15,62.0,6.3,Jaume Collet-Serra,,,The Commuter,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The 15:17 to Paris,Warner Bros.,"February 9, 2018",Drama,94.0,PG-13,30.0,20800000,WB,36276286.0,3042,12554286,3042,2/9,4/12,62.0,5.2,Clint Eastwood,,,The 15:17 to Paris,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mile 22,STX Entertainment,"August 17, 2018",Action,95.0,R,50.0,30200000,STX,36108758.0,3520,13710825,3520,8/17,10/4,48.0,6.1,Peter Berg,MILE 22 (2018),B-,Mile 22,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Alpha,Studio 8,"August 17, 2018",Action Thriller,96.0,PG-13,51.0,62346015,Studio 8,35857181.0,2881,10352512,2881,8/17,11/22,97.0,6.7,Albert Hughes,ALPHA (2018),B+,Alpha,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Peppermint,STX Entertainment,"September 7, 2018",Action Thriller,102.0,R,25.0,18400000,STX,35418723.0,2980,13423255,2980,9/7,11/1,55.0,6.5,Pierre Morel,PEPPERMINT (2018),B+,Peppermint,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
The Favourite,Fox Searchlight,"November 23, 2018",Drama,119.0,R,,61551923,FoxS,34366783.0,1554,422410,1554,11/23,4/11,139.0,7.6,Yorgos Lanthimos,,,The Favourite,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Death Wish (2018),MGM,"March 2, 2018",Action / Crime,107.0,R,30.0,,MGM,34017028.0,2882,13010267,2882,3/2,5/31,90.0,6.4,Eli Roth,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Spy Who Dumped Me,Lionsgate,"August 3, 2018",Action Comedy,116.0,R,40.0,41756475,LGF,33562069.0,3111,12103043,3111,8/3,9/27,55.0,6.0,Susanna Fogel,,,The Spy Who Dumped Me,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Annihilation,Paramount,"February 23, 2018",Sci-Fi,115.0,R,40.0,,Par.,32732301.0,2112,11071584,2112,2/23,4/19,55.0,6.9,Alex Garland,ANNIHILATION (2018),C,Annihilation,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Isle Of Dogs,Fox Searchlight,"March 23, 2018",Animation,101.0,PG-13,,32226268,FoxS,32015231.0,1947,1620294,1947,3/23,8/30,160.0,7.9,Wes Anderson,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nobody's Fool,Paramount,"November 2, 2018",Comedy,110.0,R,19.0,1819483,Par.,31713110.0,2468,13743111,2468,11/2,12/20,48.0,4.6,Tyler Perry,,,Nobody's Fool,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrift,STX Entertainment,"June 1, 2018",Drama,96.0,PG-13,35.0,28500000,STX,31445012.0,3015,11603039,3015,6/1,8/2,62.0,6.6,Baltasar Kormákur,ADRIFT (2018),B,Adrift,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Robin Hood (2018),Lionsgate/Summit,"November 21, 2018",Action / Adventure,104.0,PG-13,100.0,53955918,LG/S,30824628.0,2827,9195670,2827,11/21,1/10,50.0,5.3,Otto Bathurst,ROBIN HOOD (2018),B,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Super Troopers 2,Fox,"April 20, 2018",Comedy,100.0,R,13.5,,Fox,30617396.0,2125,15181624,2125,4/20,7/12,83.0,6.1,Jay Chandrasekhar,SUPER TROOPERS 2 (2018),B+,Super Troopers 2,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Holmes and Watson,Sony / Columbia,"December 25, 2018",Comedy,91.0,PG-13,42.0,9893344,Sony,30573626.0,2780,7411522,2780,12/25,2/21,58.0,3.8,Etan Cohen,,,Holmes and Watson,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slender Man,Sony / Screen Gems,"August 10, 2018",Horror,93.0,PG-13,10.0,21169065,SGem,30569484.0,2358,11371866,2358,8/10,11/1,83.0,3.2,Sylvain White,SLENDER MAN (2018),D-,Slender Man,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Teen Titans Go! To The Movies,Warner Bros.,"July 27, 2018",Animation,93.0,PG,10.0,22300000,WB,29790236.0,3188,10411189,3188,7/27,10/11,76.0,6.8,Aaron Horvath & Peter Rida Michail,TEEN TITANS GO! TO THE MOVIES (2018),B+,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Hate U Give,Fox,"October 5, 2018",Crime Drama,132.0,PG-13,23.0,5214526,Fox,29719483.0,2375,512035,2375,10/5,1/17,104.0,7.3,George Tillman Jr.,,,The Hate U Give,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Searching,Sony / Screen Gems,"August 24, 2018",Thriller,102.0,PG-13,,49441080,SGem,26020957.0,2009,388769,2009,8/24,11/15,83.0,7.7,Aneesh Chaganty,SEARCHING FOR BOBBY FISCHER (1993),A,Searching,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
